"time","period","gdp","exp","epg","hpr","gdpus","oil","crd","bci"
2005.58333333333,2,NA,NA,0.0231310657127501,NA,NA,0.086493914499255,NA,NA
2005.66666666667,2,2.72916780531247,3.83170671633177,0.0249617491543625,-0.0535522642497469,0.88738491638658,-0.0170431670991532,-11.0048987920837,17.5875111085804
2005.75,2,NA,NA,-0.0356852822151118,NA,NA,-0.0599394961011739,NA,NA
2005.83333333333,2,NA,NA,-0.00459412666728881,NA,NA,-0.0500210584539855,NA,NA
2005.91666666667,2,3.37470912404036,6.72689198810295,0.00679818105962806,-0.0551722172129242,0.629477749733454,0.0253589972891292,-11.0486361984227,20.9260048915303
2006,2,NA,NA,0.0350290849464729,NA,NA,0.0951549639837946,NA,NA
2006.08333333333,2,NA,NA,0.0554545015750437,NA,NA,-0.0442277808796565,NA,NA
2006.16666666667,2,1.50623638800873,3.06881636764524,0.0727045769182279,-0.0574063199968354,1.32151650273595,0.0184073175923933,-11.7095121068861,22.0760918235845
2006.25,2,NA,NA,0.0935847072499352,NA,NA,0.104481248112923,NA,NA
2006.33333333333,2,NA,NA,0.000172382026888008,NA,NA,0.00697477624204584,NA,NA
2006.41666666667,2,0.659274702607426,3.08425918058699,0.0176552753226379,-0.0589916236549051,0.233427086425486,-0.00792825956205667,-14.2333620135153,21.4591852554977
2006.5,2,NA,NA,0.0130602849801884,NA,NA,0.053796681445254,NA,NA
2006.58333333333,2,NA,NA,0.0340124214130016,NA,NA,-0.0129937674214774,NA,NA
2006.66666666667,2,2.44329145043967,3.16541586990722,0.0689627246471051,-0.0531193810081165,0.154513358650021,-0.140026744837366,-16.4185945566234,22.9718480768599
2006.75,2,NA,NA,0.105640931641652,NA,NA,-0.065145545400959,NA,NA
2006.83333333333,2,NA,NA,0.149577762643479,NA,NA,0.0035415306467802,NA,NA
2006.91666666667,2,3.3348666981821,-1.48474711498388,0.191325255518981,-0.0359127852923847,0.848257333192137,0.0419545123207722,-20.300226124987,13.7365482691437
